ID_Usuario;Sexo;Nome;Idade;Email;Telefone; Renda_anual ; Valor_Em_Compras ;Score_Fidelidade;Regi�o;Fequencia_de_compra;M�dia_salarial_Mensal;Valor_Unitario_M�dio;Data_da_Compra;M�s_da_Compra;Ano_da_Compra
851;M;Usuário_401;57;usuario401@exemplo.com;+55 44208-6929;R$ 149.744,60;R$ 150,00;7,1;Norte;11;R$ 12.478,72;R$ 13,64;06/07/2020;Julho;2020
473;F;Usuário_473;62;usuario473@exemplo.com;+55 32566-6798;R$ 21.522,35;R$ 14.457;2;Sudeste;4;R$ 1.793,53;R$ 3.614,29;24/07/2018;Julho;2018
950;M;Usuário_500;32;usuario500@exemplo.com;+55 15578-8810;R$ 171.918,59;R$ 645,00;8,2;Sudeste;2;R$ 14.326,55;R$ 322,50;09/08/2022;Agosto;2022
680;F;Usuário_680;53;usuario680@exemplo.com;+55 13802-4777;R$ 149.814,11;R$ 15.040;2,1;Centro-Oeste;7;R$ 12.484,51;R$ 2.148,51;24/07/2022;Julho;2022
1130;F;Usuário_680;53;usuario680@exemplo.com;+55 13802-4777;R$ 149.814,11;R$ 724,00;8,6;Centro-Oeste;7;R$ 12.484,51;R$ 103,43;24/07/2022;Julho;2022
268;M;Usuário_268;44;usuario268@exemplo.com;+55 41740-7612;R$ 198.904,20;R$ 9.738;6,7;Sul;9;R$ 16.575,35;R$ 1.082,01;09/08/2021;Agosto;2021
307;F;Usuário_307;59;usuario307@exemplo.com;+55 84802-4103;R$ 162.305,63;R$ 1.150;2,7;Sul;12;R$ 13.525,47;R$ 95,80;02/08/2022;Agosto;2022
376;F;Usuário_376;43;usuario376@exemplo.com;+55 40900-1010;R$ 132.703,46;R$ 6.115;1,5;Sudeste;2;R$ 11.058,62;R$ 3.057,33;02/08/2022;Agosto;2022
757;F;Usuário_307;59;usuario307@exemplo.com;+55 84802-4103;R$ 162.305,63;R$ 85,00;2,5;Sul;12;R$ 13.525,47;R$ 7,08;02/08/2022;Agosto;2022
923;F;Usuário_473;62;usuario473@exemplo.com;+55 32566-6798;R$ 21.522,35;R$ 706,00;9,7;Sudeste;4;R$ 1.793,53;R$ 176,50;24/07/2018;Julho;2018
546;F;Usuário_546;70;usuario546@exemplo.com;+55 62285-4331;R$ 109.666,04;R$ 1.748;6,3;Centro-Oeste;3;R$ 9.138,84;R$ 582,58;10/07/2020;Julho;2020
826;F;Usuário_376;43;usuario376@exemplo.com;+55 40900-1010;R$ 132.703,46;R$ 657,00;2,9;Sudeste;2;R$ 11.058,62;R$ 328,50;02/08/2022;Agosto;2022
718;M;Usuário_268;44;usuario268@exemplo.com;+55 41740-7612;R$ 198.904,20;R$ 493,00;1,7;Sul;9;R$ 16.575,35;R$ 54,78;09/08/2021;Agosto;2021
335;F;Usuário_335;24;usuario335@exemplo.com;+55 40163-7785;R$ 56.049,04;R$ 17.273;9,9;Nordeste;11;R$ 4.670,75;R$ 1.570,31;01/09/2021;Setembro;2021
198;M;Ionut;41;Ionut@email.com;(94) 48582-0796;R$ 61.000,00;480;2,4;Sul;21;R$ 5.083,33;R$ 22,86;14/10/2023;Outubro;2023
83;F;Christianne;26;Christianne@email.com;(91) 55474-5561;R$ 44.000,00;240;5,9;Norte;14;R$ 3.666,67;R$ 17,14;15/11/2023;Novembro;2023
996;F;Usuário_546;70;usuario546@exemplo.com;+55 62285-4331;R$ 109.666,04;R$ 654,00;1,7;Centro-Oeste;3;R$ 9.138,84;R$ 218,00;10/07/2020;Julho;2020
181;M;Guramrit;55;Guramrit@email.com;(58) 50449-4055;R$ 75.000,00;640;6,2;Oeste;28;R$ 6.250,00;R$ 22,86;16/10/2023;Outubro;2023
785;F;Usuário_335;24;usuario335@exemplo.com;+55 40163-7785;R$ 56.049,04;R$ 686,00;3,7;Nordeste;11;R$ 4.670,75;R$ 62,36;01/09/2021;Setembro;2021
476;M;Usuário_476;39;usuario476@exemplo.com;+55 58184-6081;R$ 59.297,66;R$ 3.950;8;Nordeste;6;R$ 4.941,47;R$ 658,38;11/09/2021;Setembro;2021
380;M;Usuário_380;61;usuario380@exemplo.com;+55 30107-6020;R$ 194.127,89;R$ 329;3,6;Norte;4;R$ 16.177,32;R$ 82,28;07/08/2019;Agosto;2019
662;F;Usuário_662;57;usuario662@exemplo.com;+55 81270-4881;R$ 181.713,52;R$ 3.786;8,9;Nordeste;11;R$ 15.142,79;R$ 344,21;17/08/2019;Agosto;2019
17;F;Adeep;23;Adeep@email.com;(10) 78119-7935;R$ 31.000,00;160;3,4;Norte;11;R$ 2.583,33;R$ 14,55;16/11/2023;Novembro;2023
475;M;Usuário_475;49;usuario475@exemplo.com;+55 13883-2836;R$ 68.877,43;R$ 11.146;3,2;Centro-Oeste;8;R$ 5.739,79;R$ 1.393,27;12/07/2020;Julho;2020
1112;F;Usuário_662;57;usuario662@exemplo.com;+55 81270-4881;R$ 181.713,52;R$ 97,00;6,5;Nordeste;11;R$ 15.142,79;R$ 8,82;17/08/2019;Agosto;2019
830;M;Usuário_380;61;usuario380@exemplo.com;+55 30107-6020;R$ 194.127,89;R$ 695,00;8,5;Norte;4;R$ 16.177,32;R$ 173,75;07/08/2019;Agosto;2019
606;F;Usuário_606;43;usuario606@exemplo.com;+55 40241-3323;R$ 142.230,08;R$ 14.239;4;Norte;6;R$ 11.852,51;R$ 2.373,09;11/08/2022;Agosto;2022
926;M;Usuário_476;39;usuario476@exemplo.com;+55 58184-6081;R$ 59.297,66;R$ 113,00;7,3;Nordeste;6;R$ 4.941,47;R$ 18,83;11/09/2021;Setembro;2021
274;F;Usuário_274;61;usuario274@exemplo.com;+55 59403-7268;R$ 110.324,06;R$ 8.984;4,5;Sudeste;9;R$ 9.193,67;R$ 998,23;20/08/2019;Agosto;2019
1056;F;Usuário_606;43;usuario606@exemplo.com;+55 40241-3323;R$ 142.230,08;R$ 438,00;3,7;Norte;6;R$ 11.852,51;R$ 73,00;11/08/2022;Agosto;2022
685;F;Usuário_685;66;usuario685@exemplo.com;+55 30448-3446;R$ 67.627,02;R$ 9.589;4,4;Sul;5;R$ 5.635,59;R$ 1.917,87;26/07/2018;Julho;2018
496;M;Usuário_496;48;usuario496@exemplo.com;+55 90066-1401;R$ 85.799,56;R$ 6.018;8,2;Nordeste;3;R$ 7.149,96;R$ 2.006,10;10/08/2019;Agosto;2019
427;M;Usuário_427;45;usuario427@exemplo.com;+55 69466-7220;R$ 191.344,77;R$ 18.337;5,3;Sudeste;6;R$ 15.945,40;R$ 3.056,13;16/10/2023;Outubro;2023
241;F;Usuário_241;34;usuario241@exemplo.com;+55 67847-9790;R$ 127.802,13;R$ 12.205;5,2;Sudeste;1;R$ 10.650,18;R$ 12.205,38;18/08/2022;Agosto;2022
1135;F;Usuário_685;66;usuario685@exemplo.com;+55 30448-3446;R$ 67.627,02;R$ 911,00;6,2;Sul;5;R$ 5.635,59;R$ 182,20;26/07/2018;Julho;2018
363;M;Usuário_363;25;usuario363@exemplo.com;+55 55996-8333;R$ 23.684,05;R$ 5.734;2,1;Centro-Oeste;11;R$ 1.973,67;R$ 521,31;12/08/2022;Agosto;2022
813;M;Usuário_363;25;usuario363@exemplo.com;+55 55996-8333;R$ 23.684,05;R$ 23,00;8;Centro-Oeste;11;R$ 1.973,67;R$ 2,09;12/08/2022;Agosto;2022
11;F;Aida;31;Aida@email.com;(96) 41337-3274;R$ 50.000,00;320;7,3;Sul;17;R$ 4.166,67;R$ 18,82;17/11/2023;Novembro;2023
331;M;Usuário_331;27;usuario331@exemplo.com;+55 96173-6259;R$ 114.607,22;R$ 5.112;8,3;Sul;10;R$ 9.550,60;R$ 511,16;14/09/2021;Setembro;2021
691;F;Usuário_241;34;usuario241@exemplo.com;+55 67847-9790;R$ 127.802,13;R$ 908,00;8,8;Sudeste;1;R$ 10.650,18;R$ 908,00;18/08/2022;Agosto;2022
946;M;Usuário_496;48;usuario496@exemplo.com;+55 90066-1401;R$ 85.799,56;R$ 279,00;5;Nordeste;3;R$ 7.149,96;R$ 93,00;10/08/2019;Agosto;2019
724;F;Usuário_274;61;usuario274@exemplo.com;+55 59403-7268;R$ 110.324,06;R$ 652,00;9,2;Sudeste;9;R$ 9.193,67;R$ 72,44;20/08/2019;Agosto;2019
652;M;Usuário_652;55;usuario652@exemplo.com;+55 15199-1012;R$ 113.493,81;R$ 1.433;1,5;Nordeste;3;R$ 9.457,82;R$ 477,69;10/08/2018;Agosto;2018
925;M;Usuário_475;49;usuario475@exemplo.com;+55 13883-2836;R$ 68.877,43;R$ 363,00;4,1;Centro-Oeste;8;R$ 5.739,79;R$ 45,38;12/07/2020;Julho;2020
389;M;Usuário_389;65;usuario389@exemplo.com;+55 81025-2270;R$ 111.028,46;R$ 18.362;6,5;Nordeste;5;R$ 9.252,37;R$ 3.672,33;17/08/2022;Agosto;2022
417;F;Usuário_417;47;usuario417@exemplo.com;+55 27236-4361;R$ 24.307,52;R$ 18.064;5,5;Norte;6;R$ 2.025,63;R$ 3.010,69;23/08/2019;Agosto;2019
877;M;Usuário_427;45;usuario427@exemplo.com;+55 69466-7220;R$ 191.344,77;R$ 348,00;5,9;Sudeste;6;R$ 15.945,40;R$ 58,00;16/10/2023;Outubro;2023
839;M;Usuário_389;65;usuario389@exemplo.com;+55 81025-2270;R$ 111.028,46;R$ 910,00;2,5;Nordeste;5;R$ 9.252,37;R$ 182,00;17/08/2022;Agosto;2022
1102;M;Usuário_652;55;usuario652@exemplo.com;+55 15199-1012;R$ 113.493,81;R$ 494,00;5,4;Nordeste;3;R$ 9.457,82;R$ 164,67;10/08/2018;Agosto;2018
867;F;Usuário_417;47;usuario417@exemplo.com;+55 27236-4361;R$ 24.307,52;R$ 112,00;3,8;Norte;6;R$ 2.025,63;R$ 18,67;23/08/2019;Agosto;2019
445;M;Usuário_445;27;usuario445@exemplo.com;+55 45161-4734;R$ 62.798,91;R$ 13.963;6,8;Nordeste;9;R$ 5.233,24;R$ 1.551,43;14/09/2021;Setembro;2021
781;M;Usuário_331;27;usuario331@exemplo.com;+55 96173-6259;R$ 114.607,22;R$ 735,00;9;Sul;10;R$ 9.550,60;R$ 73,50;14/09/2021;Setembro;2021
341;F;Usuário_341;26;usuario341@exemplo.com;+55 56001-1322;R$ 173.099,84;R$ 7.263;2,7;Norte;2;R$ 14.424,99;R$ 3.631,56;19/11/2023;Novembro;2023
791;F;Usuário_341;26;usuario341@exemplo.com;+55 56001-1322;R$ 173.099,84;R$ 503,00;8,7;Norte;2;R$ 14.424,99;R$ 251,50;19/11/2023;Novembro;2023
895;M;Usuário_445;27;usuario445@exemplo.com;+55 45161-4734;R$ 62.798,91;R$ 158,00;5,9;Nordeste;9;R$ 5.233,24;R$ 17,56;14/09/2021;Setembro;2021
497;M;Usuário_497;59;usuario497@exemplo.com;+55 38298-5703;R$ 37.692,36;R$ 19.495;8,8;Sul;3;R$ 3.141,03;R$ 6.498,42;20/08/2018;Agosto;2018
285;F;Usuário_285;60;usuario285@exemplo.com;+55 33119-9106;R$ 113.261,86;R$ 6.176;2,5;Norte;12;R$ 9.438,49;R$ 514,65;20/08/2022;Agosto;2022
170;M;Greg;36;Greg@email.com;(51) 02898-0389;R$ 54.000,00;400;4;Norte;19;R$ 4.500,00;R$ 21,05;20/10/2023;Outubro;2023
348;F;Usuário_348;46;usuario348@exemplo.com;+55 40038-3927;R$ 186.409,62;R$ 2.763;7,6;Sudeste;1;R$ 15.534,14;R$ 2.763,29;27/09/2021;Setembro;2021
280;F;Usuário_280;50;usuario280@exemplo.com;+55 17858-1938;R$ 157.919,78;R$ 19.581;1,4;Sul;11;R$ 13.159,98;R$ 1.780,10;20/11/2023;Novembro;2023
334;F;Usuário_334;36;usuario334@exemplo.com;+55 75637-5291;R$ 131.030,35;R$ 18.250;8,1;Centro-Oeste;5;R$ 10.919,20;R$ 3.649,93;20/11/2023;Novembro;2023
947;M;Usuário_497;59;usuario497@exemplo.com;+55 38298-5703;R$ 37.692,36;R$ 882,00;8,3;Sul;3;R$ 3.141,03;R$ 294,00;20/08/2018;Agosto;2018
522;M;Usuário_522;62;usuario522@exemplo.com;+55 58954-1153;R$ 150.127,99;R$ 13.250;5,2;Norte;11;R$ 12.510,67;R$ 1.204,58;27/09/2021;Setembro;2021
735;F;Usuário_285;60;usuario285@exemplo.com;+55 33119-9106;R$ 113.261,86;R$ 926,00;6,3;Norte;12;R$ 9.438,49;R$ 77,17;20/08/2022;Agosto;2022
250;M;Usuário_250;39;usuario250@exemplo.com;+55 25941-5208;R$ 51.110,03;R$ 12.976;5,2;Centro-Oeste;4;R$ 4.259,17;R$ 3.244,01;21/08/2022;Agosto;2022
425;M;Usuário_425;24;usuario425@exemplo.com;+55 40388-6662;R$ 122.485,38;R$ 17.502;9,8;Norte;1;R$ 10.207,12;R$ 17.502,47;28/08/2018;Agosto;2018
453;M;Usuário_453;41;usuario453@exemplo.com;+55 69981-3724;R$ 171.429,28;R$ 11.532;2;Centro-Oeste;9;R$ 14.285,77;R$ 1.281,33;21/08/2019;Agosto;2019
798;F;Usuário_348;46;usuario348@exemplo.com;+55 40038-3927;R$ 186.409,62;R$ 360,00;3,8;Sudeste;1;R$ 15.534,14;R$ 360,00;27/09/2021;Setembro;2021
972;M;Usuário_522;62;usuario522@exemplo.com;+55 58954-1153;R$ 150.127,99;R$ 838,00;2,6;Norte;11;R$ 12.510,67;R$ 76,18;27/09/2021;Setembro;2021
553;F;Usuário_553;47;usuario553@exemplo.com;+55 78610-7224;R$ 91.056,59;R$ 19.387;1,9;Sul;8;R$ 7.588,05;R$ 2.423,36;28/09/2021;Setembro;2021
700;M;Usuário_250;39;usuario250@exemplo.com;+55 25941-5208;R$ 51.110,03;R$ 938,00;6,2;Centro-Oeste;4;R$ 4.259,17;R$ 234,50;21/08/2022;Agosto;2022
461;F;Usuário_461;29;usuario461@exemplo.com;+55 53303-5236;R$ 121.207,78;R$ 13.999;4,4;Centro-Oeste;10;R$ 10.100,65;R$ 1.399,94;25/08/2019;Agosto;2019
875;M;Usuário_425;24;usuario425@exemplo.com;+55 40388-6662;R$ 122.485,38;R$ 869,00;7,3;Norte;1;R$ 10.207,12;R$ 869,00;28/08/2018;Agosto;2018
903;M;Usuário_453;41;usuario453@exemplo.com;+55 69981-3724;R$ 171.429,28;R$ 31,00;7;Centro-Oeste;9;R$ 14.285,77;R$ 3,44;21/08/2019;Agosto;2019
730;F;Usuário_280;50;usuario280@exemplo.com;+55 17858-1938;R$ 157.919,78;R$ 77,00;9,4;Sul;11;R$ 13.159,98;R$ 7,00;20/11/2023;Novembro;2023
598;F;Usuário_598;18;usuario598@exemplo.com;+55 62382-3020;R$ 186.523,03;R$ 17.338;1,3;Norte;4;R$ 15.543,59;R$ 4.334,47;21/07/2020;Julho;2020
314;F;Usuário_314;39;usuario314@exemplo.com;+55 15840-2147;R$ 157.477,06;R$ 12.331;3,4;Centro-Oeste;1;R$ 13.123,09;R$ 12.330,66;25/08/2022;Agosto;2022
911;F;Usuário_461;29;usuario461@exemplo.com;+55 53303-5236;R$ 121.207,78;R$ 46,00;9,8;Centro-Oeste;10;R$ 10.100,65;R$ 4,60;25/08/2019;Agosto;2019
290;M;Usuário_290;70;usuario290@exemplo.com;+55 86113-4873;R$ 109.301,45;R$ 7.697;2,7;Sudeste;1;R$ 9.108,45;R$ 7.697,39;04/09/2018;Setembro;2018
1048;F;Usuário_598;18;usuario598@exemplo.com;+55 62382-3020;R$ 186.523,03;R$ 525,00;6,4;Norte;4;R$ 15.543,59;R$ 131,25;21/07/2020;Julho;2020
663;M;Usuário_663;23;usuario663@exemplo.com;+55 42834-3092;R$ 55.977,40;R$ 5.764;1,1;Centro-Oeste;10;R$ 4.664,78;R$ 576,39;04/09/2018;Setembro;2018
1003;F;Usuário_553;47;usuario553@exemplo.com;+55 78610-7224;R$ 91.056,59;R$ 221,00;7,2;Sul;8;R$ 7.588,05;R$ 27,63;28/09/2021;Setembro;2021
365;M;Usuário_365;48;usuario365@exemplo.com;+55 54290-6643;R$ 182.709,04;R$ 9.115;1,4;Nordeste;4;R$ 15.225,75;R$ 2.278,68;24/08/2022;Agosto;2022
784;F;Usuário_334;36;usuario334@exemplo.com;+55 75637-5291;R$ 131.030,35;R$ 32,00;3,2;Centro-Oeste;5;R$ 10.919,20;R$ 6,40;20/11/2023;Novembro;2023
815;M;Usuário_365;48;usuario365@exemplo.com;+55 54290-6643;R$ 182.709,04;R$ 892,00;1,1;Nordeste;4;R$ 15.225,75;R$ 223,00;24/08/2022;Agosto;2022
416;F;Usuário_416;66;usuario416@exemplo.com;+55 62571-2315;R$ 149.014,32;R$ 14.934;4,5;Sudeste;12;R$ 12.417,86;R$ 1.244,49;09/10/2021;Outubro;2021
683;M;Usuário_683;50;usuario683@exemplo.com;+55 57613-5789;R$ 131.647,42;R$ 982;7,6;Sudeste;9;R$ 10.970,62;R$ 109,09;25/07/2020;Julho;2020
740;M;Usuário_290;70;usuario290@exemplo.com;+55 86113-4873;R$ 109.301,45;R$ 862,00;3,6;Sudeste;1;R$ 9.108,45;R$ 862,00;04/09/2018;Setembro;2018
764;F;Usuário_314;39;usuario314@exemplo.com;+55 15840-2147;R$ 157.477,06;R$ 685,00;8,5;Centro-Oeste;1;R$ 13.123,09;R$ 685,00;25/08/2022;Agosto;2022
764;F;Usuário_314;39;usuario314@exemplo.com;+55 15840-2147;R$ 157.477,06;R$ 685,00;8,5;Centro-Oeste;1;R$ 13.123,09;R$ 685,00;25/09/2022;Setembro;2022
581;F;Usuário_581;61;usuario581@exemplo.com;+55 40796-6961;R$ 77.104,22;R$ 7.706;8,2;Norte;2;R$ 6.425,35;R$ 3.852,94;06/10/2022;Outubro;2022
1031;F;Usuário_581;61;usuario581@exemplo.com;+55 40796-6961;R$ 77.104,22;R$ 116,00;5;Norte;2;R$ 6.425,35;R$ 58,00;06/10/2022;Outubro;2022
1113;M;Usuário_663;23;usuario663@exemplo.com;+55 42834-3092;R$ 55.977,40;R$ 767,00;4,7;Centro-Oeste;10;R$ 4.664,78;R$ 76,70;04/09/2018;Setembro;2018
406;M;Usuário_406;70;usuario406@exemplo.com;+55 88793-4231;R$ 182.561,33;R$ 16.891;1,8;Sudeste;11;R$ 15.213,44;R$ 1.535,58;23/08/2019;Agosto;2019
1133;M;Usuário_683;50;usuario683@exemplo.com;+55 57613-5789;R$ 131.647,42;R$ 307,00;7,7;Sudeste;9;R$ 10.970,62;R$ 34,11;25/07/2020;Julho;2020
573;M;Usuário_573;36;usuario573@exemplo.com;+55 48192-7059;R$ 54.813,81;R$ 9.294;1,9;Norte;8;R$ 4.567,82;R$ 1.161,77;11/09/2018;Setembro;2018
452;F;Usuário_452;55;usuario452@exemplo.com;+55 61017-3932;R$ 70.688,45;R$ 19.502;6,3;Sudeste;5;R$ 5.890,70;R$ 3.900,45;07/10/2022;Outubro;2022
298;M;Usuário_298;51;usuario298@exemplo.com;+55 61236-1078;R$ 68.793,42;R$ 17.230;8,7;Sul;2;R$ 5.732,79;R$ 8.615,25;22/10/2023;Outubro;2023
410;F;Usuário_410;30;usuario410@exemplo.com;+55 70599-2177;R$ 150.744,10;R$ 11.727;3,4;Sudeste;11;R$ 12.562,01;R$ 1.066,10;05/09/2019;Setembro;2019
51;F;Bibiana;24;Bibiana@email.com;(50) 75665-6460;R$ 32.000,00;170;9,7;Sul;11;R$ 2.666,67;R$ 15,45;22/11/2023;Novembro;2023
856;M;Usuário_406;70;usuario406@exemplo.com;+55 88793-4231;R$ 182.561,33;R$ 515,00;1,3;Sudeste;11;R$ 15.213,44;R$ 46,82;23/08/2019;Agosto;2019
626;F;Usuário_626;53;usuario626@exemplo.com;+55 25970-4637;R$ 26.665,04;R$ 17.096;1,3;Norte;7;R$ 2.222,09;R$ 2.442,31;26/07/2020;Julho;2020
866;F;Usuário_416;66;usuario416@exemplo.com;+55 62571-2315;R$ 149.014,32;R$ 373,00;7;Sudeste;12;R$ 12.417,86;R$ 31,08;09/10/2021;Outubro;2021
185;F;Heer;27;Heer@email.com;(46) 42503-8025;R$ 43.000,00;230;2,4;Norte;14;R$ 3.583,33;R$ 16,43;27/11/2023;Novembro;2023
1023;M;Usuário_573;36;usuario573@exemplo.com;+55 48192-7059;R$ 54.813,81;R$ 365,00;9,7;Norte;8;R$ 4.567,82;R$ 45,63;11/09/2018;Setembro;2018
384;F;Usuário_384;35;usuario384@exemplo.com;+55 52661-3054;R$ 137.121,23;R$ 16.907;2,2;Sul;5;R$ 11.426,77;R$ 3.381,48;14/08/2018;Agosto;2018
384;F;Usuário_384;35;usuario384@exemplo.com;+55 52661-3054;R$ 137.121,23;R$ 16.907;2,2;Sul;5;R$ 11.426,77;R$ 3.381,48;14/09/2018;Setembro;2018
1076;F;Usuário_626;53;usuario626@exemplo.com;+55 25970-4637;R$ 26.665,04;R$ 999,00;1,8;Norte;7;R$ 2.222,09;R$ 142,71;26/07/2020;Julho;2020
394;F;Usuário_394;63;usuario394@exemplo.com;+55 23060-6645;R$ 106.843,84;R$ 6.853;7,4;Centro-Oeste;9;R$ 8.903,65;R$ 761,39;11/10/2021;Outubro;2021
834;F;Usuário_384;35;usuario384@exemplo.com;+55 52661-3054;R$ 137.121,23;R$ 566,00;6,7;Sul;5;R$ 11.426,77;R$ 113,20;14/09/2018;Setembro;2018
283;M;Usuário_283;30;usuario283@exemplo.com;+55 66100-6913;R$ 160.440,21;R$ 12.196;9,5;Sudeste;10;R$ 13.370,02;R$ 1.219,60;05/09/2022;Setembro;2022
373;M;Usuário_373;68;usuario373@exemplo.com;+55 90609-1271;R$ 147.095,06;R$ 15.245;3,2;Nordeste;11;R$ 12.257,92;R$ 1.385,94;01/09/2019;Setembro;2019
121;F;Elizangila;55;Elizangila@email.com;(89) 84949-8962;R$ 75.000,00;640;6,8;Oeste;28;R$ 6.250,00;R$ 22,86;28/11/2023;Novembro;2023
632;M;Usuário_632;57;usuario632@exemplo.com;+55 94473-7725;R$ 20.840,20;R$ 807;2,6;Sul;6;R$ 1.736,68;R$ 134,44;23/09/2018;Setembro;2018
632;M;Usuário_632;57;usuario632@exemplo.com;+55 94473-7725;R$ 20.840,20;R$ 807;2,6;Sul;6;R$ 1.736,68;R$ 134,44;23/10/2018;Outubro;2018
748;M;Usuário_298;51;usuario298@exemplo.com;+55 61236-1078;R$ 68.793,42;R$ 825,00;3,8;Sul;2;R$ 5.732,79;R$ 412,50;22/10/2023;Outubro;2023
844;F;Usuário_394;63;usuario394@exemplo.com;+55 23060-6645;R$ 106.843,84;R$ 362,00;8,6;Centro-Oeste;9;R$ 8.903,65;R$ 40,22;11/10/2021;Outubro;2021
100;M;Denish;48;Denish@email.com;(88) 44470-9207;R$ 68.000,00;550;2,4;Oeste;24;R$ 5.666,67;R$ 22,92;24/10/2023;Outubro;2023
612;M;Usuário_612;62;usuario612@exemplo.com;+55 55632-4030;R$ 129.121,49;R$ 10.766;3,3;Nordeste;4;R$ 10.760,12;R$ 2.691,56;24/10/2023;Outubro;2023
823;M;Usuário_373;68;usuario373@exemplo.com;+55 90609-1271;R$ 147.095,06;R$ 366,00;4,4;Nordeste;11;R$ 12.257,92;R$ 33,27;01/09/2019;Setembro;2019
1082;M;Usuário_632;57;usuario632@exemplo.com;+55 94473-7725;R$ 20.840,20;R$ 937,00;4,8;Sul;6;R$ 1.736,68;R$ 156,17;23/09/2018;Setembro;2018
382;F;Usuário_382;54;usuario382@exemplo.com;+55 87059-3037;R$ 146.510,91;R$ 6.683;2,4;Centro-Oeste;6;R$ 12.209,24;R$ 1.113,83;20/10/2021;Outubro;2021
593;M;Usuário_593;56;usuario593@exemplo.com;+55 59725-8610;R$ 187.885,47;R$ 2.958;5,3;Sul;12;R$ 15.657,12;R$ 246,52;20/10/2021;Outubro;2021
374;M;Usuário_374;20;usuario374@exemplo.com;+55 22702-7976;R$ 107.126,49;R$ 9.341;7,7;Sudeste;6;R$ 8.927,21;R$ 1.556,78;04/08/2020;Agosto;2020
303;F;Usuário_303;66;usuario303@exemplo.com;+55 43182-4512;R$ 48.960,48;R$ 6.287;2,9;Sul;11;R$ 4.080,04;R$ 571,54;02/12/2023;Dezembro;2023
824;M;Usuário_374;20;usuario374@exemplo.com;+55 22702-7976;R$ 107.126,49;R$ 460,00;1,5;Sudeste;6;R$ 8.927,21;R$ 76,67;04/08/2020;Agosto;2020
1062;M;Usuário_612;62;usuario612@exemplo.com;+55 55632-4030;R$ 129.121,49;R$ 982,00;1,6;Nordeste;4;R$ 10.760,12;R$ 245,50;24/10/2023;Outubro;2023
256;M;Usuário_256;58;usuario256@exemplo.com;+55 23805-5895;R$ 166.102,65;R$ 17.995;2,9;Norte;6;R$ 13.841,89;R$ 2.999,15;13/08/2020;Agosto;2020
443;M;Usuário_443;54;usuario443@exemplo.com;+55 33350-2035;R$ 167.952,87;R$ 2.858;1,5;Centro-Oeste;3;R$ 13.996,07;R$ 952,77;20/09/2019;Setembro;2019
832;F;Usuário_382;54;usuario382@exemplo.com;+55 87059-3037;R$ 146.510,91;R$ 40,00;6,8;Centro-Oeste;6;R$ 12.209,24;R$ 6,67;20/10/2021;Outubro;2021
733;M;Usuário_283;30;usuario283@exemplo.com;+55 66100-6913;R$ 160.440,21;R$ 701,00;4,7;Sudeste;10;R$ 13.370,02;R$ 70,10;05/09/2022;Setembro;2022
459;F;Usuário_459;68;usuario459@exemplo.com;+55 86941-8268;R$ 58.002,05;R$ 17.910;7,5;Norte;2;R$ 4.833,50;R$ 8.954,89;01/10/2018;Outubro;2018
860;F;Usuário_410;30;usuario410@exemplo.com;+55 70599-2177;R$ 150.744,10;R$ 240,00;1,7;Sudeste;11;R$ 12.562,01;R$ 21,82;05/09/2019;Setembro;2019
1043;M;Usuário_593;56;usuario593@exemplo.com;+55 59725-8610;R$ 187.885,47;R$ 575,00;2,6;Sul;12;R$ 15.657,12;R$ 47,92;20/10/2021;Outubro;2021
435;M;Usuário_435;49;usuario435@exemplo.com;+55 79988-4333;R$ 77.592,46;R$ 19.738;4,6;Sudeste;3;R$ 6.466,04;R$ 6.579,47;28/09/2022;Setembro;2022
706;M;Usuário_256;58;usuario256@exemplo.com;+55 23805-5895;R$ 166.102,65;R$ 116,00;7,1;Norte;6;R$ 13.841,89;R$ 19,33;13/08/2020;Agosto;2020
893;M;Usuário_443;54;usuario443@exemplo.com;+55 33350-2035;R$ 167.952,87;R$ 812,00;4,6;Centro-Oeste;3;R$ 13.996,07;R$ 270,67;20/09/2019;Setembro;2019
436;F;Usuário_436;28;usuario436@exemplo.com;+55 91378-8012;R$ 191.871,78;R$ 2.391;5,8;Nordeste;8;R$ 15.989,32;R$ 298,91;21/10/2021;Outubro;2021
886;F;Usuário_436;28;usuario436@exemplo.com;+55 91378-8012;R$ 191.871,78;R$ 911,00;4,4;Nordeste;8;R$ 15.989,32;R$ 113,88;21/10/2021;Outubro;2021
378;F;Usuário_378;53;usuario378@exemplo.com;+55 93330-6879;R$ 132.167,88;R$ 13.016;9,9;Nordeste;9;R$ 11.013,99;R$ 1.446,21;18/09/2019;Setembro;2019
681;M;Usuário_681;28;usuario681@exemplo.com;+55 48417-1044;R$ 40.672,37;R$ 5.349;9;Nordeste;10;R$ 3.389,36;R$ 534,87;04/10/2019;Outubro;2019
909;F;Usuário_459;68;usuario459@exemplo.com;+55 86941-8268;R$ 58.002,05;R$ 577,00;3,4;Norte;2;R$ 4.833,50;R$ 288,50;01/10/2018;Outubro;2018
885;M;Usuário_435;49;usuario435@exemplo.com;+55 79988-4333;R$ 77.592,46;R$ 607,00;8,6;Sudeste;3;R$ 6.466,04;R$ 202,33;28/09/2022;Setembro;2022
